Date,Committee,Hearing Title,Time,Link,Code
"Thursday, September 13, 2018",Committee on Appropriations,Conference of House and Senate Amendments to H.R. 6147,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108698,AP00
"Thursday, September 13, 2018",Subcommittee on Health (Committee on Energy and Commerce),"Examining Barriers to Expanding Innovative, Value-Based Care in Medicare",1:15 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108681,IF14
"Thursday, September 13, 2018",Subcommittee on Readiness (Committee on Armed Services),Army Futures Command: Will it help?,1:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108665,AS03
"Thursday, September 13, 2018","Subcommittee on Indian, Insular and Alaska Native Affairs (Committee on Natural Resources)","Legislative Hearing on H.R. 4985 (Rep. Brian Babin), Ysleta del Sur Pueblo and Alabama-Coushatta Tribes of Texas equal and Fair Opportunity Settlement Act.",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108701,II24
"Thursday, September 13, 2018",Committee on Veterans Affairs,SUBCOMMITTEE ON TECHNOLOGY MODERNIZATION - Hearing on  The Role of the Interagency Program Office in VA Electronic Health Record Modernization. ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108639,VR00
"Wednesday, September 26, 2018",Subcommittee on Oversight and Investigations (Committee on Armed Services),U.S. Strategy in Syria,3:30 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108687,AS06
"Friday, September 28, 2018",Subcommittee on the Constitution and Civil Justice (Committee on the Judiciary),Examining Sober Living Homes,9:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108684,JU10
"Monday, September 17, 2018",Committee on Natural Resources,Historic Leasing in the National Park System: Assessing Challenges and Building on Successes,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108685,II00
"Tuesday, September 25, 2018",Subcommittee on Housing and Insurance (Committee on Financial Services), HUD Office of Inspector General Report: HUD s Oversight of the Alexander County (IL) Housing Authority ,4:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108736,BA04
"Tuesday, September 25, 2018",Committee on Rules,"Conference report to accompany H.R. 6157 Department of Defense Appropriations Act, 2019 [Department of Defense and Labor, Health and Human Services, and Education Appropriations Act, 2019 and Continuing Appropriations Act, 2019]; H. Res. 1071 Recognizing that allowing illegal immigrants the right to vote devalues the franchise and diminishes the voting power of United States citizens.",5:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108734,RU00
"Wednesday, September 26, 2018",Subcommittee on Intergovernmental Affairs (Committee on Oversight and Reform), Supplemental Nutrition Assistance Program Fraud ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108713,GO29
"Wednesday, September 26, 2018",Subcommittee on Coast Guard and Maritime Transportation (Committee on Transportation and Infrastructure), Coast Guard Modernization and Recapitalization: Status and Future ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108712,PW07
"Wednesday, September 26, 2018",Committee on Armed Services,"The Impact of National Defense on the Economy, Diplomacy, and International Order",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108711,AS00
"Wednesday, September 26, 2018",Subcommittee on Contracting and Workforce (Committee on Small Business),Troubled Skies: The Aviation Workforce Shortage s Impact on Small Businesses,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108749,SM23
"Wednesday, September 26, 2018","Subcommittee on Capital Markets, Securities, and Investment (Committee on Financial Services)", Oversight of the SEC s Division of Investment Management ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108737,BA16
"Wednesday, September 26, 2018",Committee on Foreign Affairs,Genocide Against the Burmese Rohingya,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108717,FA00
"Wednesday, September 26, 2018",Subcommittee on Digital Commerce and Consumer Protection (Committee on Energy and Commerce),Built in America: Jobs and Growth in the Manufacturing Sector,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108715,IF17
"Wednesday, September 26, 2018",Committee on Education and the Workforce, Examining First Amendment Rights on Campus ,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108704,ED00
"Wednesday, September 26, 2018",Committee on Natural Resources,"The Committee on Natural Resources has scheduled a markup beginning on Wednesday, September 26, 2018, at 10:15 a.m.  The Committee will consider the following bills:  	H.R. 4644 (Rep. Greg Gianforte), To withdraw certain National Forest System land in the Emigrant Crevice area located in the Custer Gallatin National Forest, Park County, Montana, from the mining and mineral leasing laws of the United States, and for other purposes.   Yellowstone Gateway Protection Act ; 	H.R. 5636 (Rep. J. French Hill), To designate additions to the Flatside Wilderness on the Ouachita National Forest, and for other purposes.   Flatside Wilderness Enhancement Act ; 	H.R. 5706 (Rep. Colleen Hanabusa), To establish the Pearl Harbor National Memorial in the State of Hawaii and the Honouliuli National Historic Site in the State of Hawaii, and for other purposes.   World War II Pacific Sites Establishment Act ; 	H.R. 5727 (Rep. John R. Curtis), To establish the San Rafael Swell Western Heritage and Historic Mining National Conservation Area in the State of Utah, to designate wilderness areas in the State, to provide for certain land conveyances, and for other purposes.   Emery County Public Land Management Act of 2018 .  Amendments to H.R. 5727 must be drafted to the amendment in the nature of a substitute, attached to this notice;  	H.R. 6064 (Rep. Thomas R. Suozzi), To rename the Oyster Bay National Wildlife Refuge as the Congressman Lester Wolff National Wildlife Refuge; 	H.R. 6118 (Rep. David Rouzer), To direct the Secretary of the Interior to annually designate at least one city in the United States as an American World War II Heritage City, and for other purposes; 	H.R. 6255 (Rep. Darren Soto), To amend title 18, United States Code, to establish measures to combat invasive lionfish, and for other purposes; 	H.R. 6666 (Rep. Daniel M. Donovan, Jr.), To authorize the Secretary of the Interior to grant to States and local governments easements and rights-of-way over Federal land within Gateway National Recreation Area for construction, operation, and maintenance of projects for control and prevention of flooding and shoreline erosion; 	H.R. 6682 (Rep. Scott R. Tipton), To amend the Federal Land Policy and Management Act of 1976 to improve the transparency and oversight of land conveyances involving disposal or acquisition of National Forest System lands or Bureau of Land Management public lands, to provide protections and certainty for private landowners related to resurveying such public lands, and for other purposes.   Protection and Transparency for Adjacent Landowners Act ; and 	H.R. 6784 (Rep. Sean P. Duffy), To provide for removal of the gray wolf in the contiguous 48 States from the List of Endangered and Threatened Wildlife published under the Endangered Species Act of 1973.   Manage our Wolves Act .",10:15 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108709,II00
"Wednesday, September 26, 2018",Subcommittee on Communications and Technology (Committee on Energy and Commerce),Solutions to Strengthen U.S.  Public Safety Communications,10:30 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108716,IF16
"Wednesday, September 26, 2018",Subcommittee on Oversight (Committee on Ways and Means),The Internal Revenue Service s Taxpayer Online Authentication Efforts,10:45 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108707,WM06
"Wednesday, September 26, 2018",Committee on House Administration,Committee Resolution 115-21,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108745,HA00
"Wednesday, September 26, 2018",Subcommittee on Border and Maritime Security (Committee on Homeland Security), Hidden in Plain Sight: Understanding Federal Efforts to Stop Human Trafficking. ,11:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108708,HM11
"Wednesday, September 26, 2018",Committee on Oversight and Government Reform, Examining Misconduct and Retaliation at TSA ,1:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108714,GO00
"Wednesday, September 26, 2018","Subcommittee on Space (Committee on Science, Space, and Technology)","60 Years of NASA Leadership in Human Space Exploration: Past, Present, and Future",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108705,SY16
"Wednesday, September 26, 2018",Committee on Natural Resources,"Legislative Hearing on the following bills: H.R. 6344 (Rep. Scott Tipton),  LOCAL Act of 2018; H.R. 6360 (Rep. Ralph Norman),  PREDICTS Act of 2018 ; H.R. 6346 (Rep. Mike Johnson),  WHOLE Act of 2018. ; H.R. 6354 (Rep. Paul Gosar),  STORAGE Act of 2018 ; H.R. 6345 (Rep. Stevan Pearce),  EMPOWERS Act of 2018 ; H.R. 3608 (Rep. Tom McClintock),  The Endangered Species Transparency and Reasonableness Act ; H.R. 6364 (Rep. Don Young),  LAMP Act of 2018 ; H.R. 6356 (Rep. Andy Biggs),  LIST Act of 2018 ; and H.R. 6355 (Rep. Bruce Westerman), PETITION Act of 2018. ",2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108747,II00
"Wednesday, September 26, 2018",Subcommittee on Asia and the Pacific (Committee on Foreign Affairs),China s Repression and Internment of Uyghurs: U.S. Policy Responses,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108718,FA05
"Wednesday, September 26, 2018",Subcommittee on Monetary Policy and Trade (Committee on Financial Services), Administration Goals for Major Sanctions Programs ,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108738,BA20
"Wednesday, September 26, 2018","Subcommittee on Terrorism, Nonproliferation, and Trade (Committee on Foreign Affairs)",Countering Iranian Proxies in Iraq,2:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108719,FA18
"Wednesday, September 26, 2018",Committee on Rules,H.R. 6756 American Innovation Act of 2018; H.R. 6757 Family Savings Act of 2018; H.R. 6760 Protecting Family and Small Business Tax Cuts Act of 2018,3:00 PM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108735,RU00
"Thursday, September 27, 2018","Subcommittee on Energy (Committee on Science, Space, and Technology)",Advancing Nuclear Energy: Powering the Future,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108723,SY20
"Thursday, September 27, 2018",Committee on Transportation and Infrastructure,"General Services Administration Capital Investment and Leasing Program Resolutions;H.R. 5158,To direct the Secretary of Transportation to request nominations for and make determinations regarding roads to be designated under the national scenic byways program, and for other purposes.; and H.R. 6622 - To designate the Federal building located at 2110 First Street in Fort Myers, Florida, as the George W. Whitehurst Federal Building; andOther matters cleared for consideration",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108743,PW00
"Thursday, September 27, 2018",Committee on Foreign Affairs,"H. Res. 931, H. Res. 1006, H. Res. 1052, H. Res. 1055, H.R. 1567, H.R. 4591, H.R. 5273, H.R. 6018, H.R. 6413, and H.R. 6651",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108742,FA00
"Thursday, September 27, 2018",Subcommittee on Health (Committee on Energy and Commerce),Better Data and Better Outcomes:  Reducing Maternal Mortality in the U.S.,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108724,IF14
"Thursday, September 27, 2018","Subcommittee on Crime, Terrorism, Homeland Security, and Investigations (Committee on the Judiciary)",Post-PASPA: An Examination of Sports Betting in America,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108721,JU08
"Thursday, September 27, 2018","Subcommittee on Economic Growth, Tax and Capital Access (Committee on Small Business)",The Local Impact of Economic Growth,10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108750,SM27
"Thursday, September 27, 2018",Committee on Oversight and Government Reform,"H.R. 5381 (Royce), Government Risk and Taxpayer Exposure Reduction (GRATER) Act of 2018;H.R. 6787 (Hice), Reforming Government Act of 2018; H.R. __ (Mitchell), Antideficiency Reform and Enforcement Act of 2018;H.R. __ (Russell), to amend the Overtime Pay for Protective Services Act of 2016 to extend the Secret Service overtime pay exemption through 2019, and for other purposes;H.R. __ (Hurd), Federal CIO Authorization Act of 2018;H.R. 6777 (Palmer), Settlement Agreement Information Database Act of 2018;H.R. 3154 (Richmond), Inspector General Access Act of 2017; H.R. 5759 (Khanna), 21st Century Integrated Digital Experience Act; andH.R. 1272 (Rush), Cold Case Record Collections Act of 2017.H.R 5791 (Coffman), To designate the facility of the United States Postal Service located at 9609 South University Boulevard in Highlands Ranch, Colorado, as the  Deputy Sheriff Zackari Spurlock Parrish, III, Post Office Building;          H.R 5792 (Coffman), To designate the facility of the United States Postal Service located at 90 North 4th Avenue in Brighton, Colorado, as the  Deputy Sheriff Heath McDonald Gumm Post Office; H.R 6216 (Tipton), To designate the facility of the United States Postal Service located at 3025 Woodgate Road in Montrose, Colorado, as the  Sergeant David Kinterknecht Post Office;  H.R 6217 (Tipton), To designate the facility of the United States Postal Service located at 241 N 4th Street in Grand Junction, Colorado, as the  Deputy Sheriff Derek Geer Post Office Building;            H.R 6428 (Gottheimer), To designate the facility of the United States Postal Service located at 332 Ramapo Valley Road in Oakland, New Jersey, as the  Frank Leone Post Office;  H.R 6513 (Brooks AL), To designate the facility of the United States Postal Service located at 1110 West Market Street in Athens, Alabama, as the  Judge James E. Horton, Jr. Post Office Building; H.R 6591 (Demings), To designate the facility of the United States Postal Service located at 501 South Kirkman Road in Orlando, Florida, as the  Napoleon Nap Ford Post Office Building;  H.R 6621 (Roe), To designate the facility of the United States Postal Service located at 530 East Main Street in Johnson City, Tennessee, as the  Major Homer L. Pease Post Office; H.R 6628 (Smith NJ), To designate the facility of the United States Postal Service located at 4301 Northeast 4th Street in Renton, Washington, as the  James Marshall Jimi Hendrix Post Office Building;  andH.R 6780 (Castor), To designate the facility of the United States Postal Service located at 7521 Paula Drive in Tampa, Florida, as the  Major Andreas OKeeffe Post Office Building. ",10:00 AM,https://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=108746,GO00
